driver_id,driver_name,city,total_rides,total_earnings,avg_fare_per_ride,total_hours_online,rides_per_hour
D3354,Driver_3354,Delhi,36,2341.2,65.03,234.0,0.15
D1269,Driver_1269,Chennai,9,787.04,87.45,,
D1883,Driver_1883,Hyderabad,12,639.74,53.31,,
D4963,Driver_4963,Bangalore,3,312.71,104.24,,
D4336,Driver_4336,Hyderabad,64,5760.52,90.01,416.0,0.15
D1159,Driver_1159,Hyderabad,11,707.38,64.31,44.0,0.25
D1688,Driver_1688,Chennai,8,861.18,107.65,,
D4632,Driver_4632,Mumbai,66,5796.9,87.83,594.0,0.11
D2139,Driver_2139,Chennai,26,3830.22,147.32,156.0,0.17
D418,Driver_418,Delhi,36,2525.4,70.15,324.0,0.11
D728,Driver_728,Hyderabad,84,8440.68,100.48,700.0,0.12
D3992,Driver_3992,Delhi,36,1430.1,39.73,324.0,0.11
D1415,Driver_1415,Mumbai,28,1828.8,65.31,203.0,0.14
D2513,Driver_2513,Chennai,44,5360.4,121.83,308.0,0.14
D687,Driver_687,Hyderabad,12,1510.17,125.85,96.0,0.13
D4471,Driver_4471,Hyderabad,8,664.58,83.07,56.0,0.14
D3077,Driver_3077,Hyderabad,6,626.29,104.38,30.0,0.2
D3468,Driver_3468,Hyderabad,20,1569.46,78.47,190.0,0.11
D4549,Driver_4549,Delhi,9,453.2,50.36,90.0,0.1
D276,Driver_276,Chennai,7,980.65,140.09,35.0,0.2
D183,Driver_183,Delhi,9,666.1,74.01,45.0,0.2
D383,Driver_383,Delhi,42,495.6,11.8,322.0,0.13
D4983,Driver_4983,Hyderabad,42,5360.94,127.64,210.0,0.2
D4906,Driver_4906,Hyderabad,28,3124.48,111.59,266.0,0.11
D599,Driver_599,Mumbai,4,287.64,71.91,40.0,0.1
D2413,Driver_2413,Mumbai,12,816.84,68.07,,
D2365,Driver_2365,Hyderabad,12,751.66,62.64,102.0,0.12
D2613,Driver_2613,Chennai,78,7303.92,93.64,390.0,0.2
D2503,Driver_2503,Bangalore,39,4262.67,109.3,286.0,0.14
D4169,Driver_4169,Bangalore,27,3273.39,121.24,135.0,0.2
D2332,Driver_2332,Hyderabad,33,3485.22,105.61,286.0,0.12
D1837,Driver_1837,Mumbai,18,1202.64,66.81,108.0,0.17
D3576,Driver_3576,Hyderabad,4,248.74,62.19,,
D3518,Driver_3518,Mumbai,48,3191.04,66.48,420.0,0.11
D4485,Driver_4485,Bangalore,32,4705.44,147.05,248.0,0.13
D4441,Driver_4441,Hyderabad,40,3328.08,83.2,370.0,0.11
D3757,Driver_3757,Bangalore,45,6902.65,153.39,423.0,0.11
D3775,Driver_3775,Mumbai,6,212.04,35.34,30.0,0.2
D662,Driver_662,Hyderabad,56,5872.48,104.87,448.0,0.13
D2126,Driver_2126,Hyderabad,64,5354.0,83.66,416.0,0.15
D1110,Driver_1110,Chennai,13,1563.83,120.29,143.0,0.09
D4807,Driver_4807,Mumbai,30,1195.56,39.85,230.0,0.13
D435,Driver_435,Bangalore,9,1086.65,120.74,,
D4806,Driver_4806,Chennai,54,6728.64,124.6,423.0,0.13
D3085,Driver_3085,Bangalore,27,2993.4,110.87,189.0,0.14
D457,Driver_457,Hyderabad,32,2835.44,88.61,256.0,0.13
D3859,Driver_3859,Mumbai,33,2262.96,68.57,187.0,0.18
D3846,Driver_3846,Delhi,36,2113.2,58.7,252.0,0.14
D2547,Driver_2547,Chennai,32,3708.16,115.88,320.0,0.1
D3902,Driver_3902,Chennai,21,2255.76,107.42,133.0,0.16
D4152,Driver_4152,Hyderabad,27,1400.7,51.88,153.0,0.18
D4949,Driver_4949,Bangalore,14,2149.6,153.54,105.0,0.13
D3977,Driver_3977,Delhi,70,4927.0,70.39,546.0,0.13
D2691,Driver_2691,Mumbai,50,1911.6,38.23,340.0,0.15
D3193,Driver_3193,Hyderabad,9,620.53,68.95,,
D3505,Driver_3505,Hyderabad,14,1179.26,84.23,,
D1593,Driver_1593,Chennai,9,935.35,103.93,81.0,0.11
D829,Driver_829,Hyderabad,8,796.04,99.51,40.0,0.2
D319,Driver_319,Hyderabad,40,4023.05,100.58,248.0,0.16
D2477,Driver_2477,Chennai,36,6136.59,170.46,264.0,0.14
D3824,Driver_3824,Delhi,27,1758.9,65.14,243.0,0.11
D2253,Driver_2253,Chennai,36,5379.51,149.43,180.0,0.2
D1695,Driver_1695,Chennai,9,915.33,101.7,90.0,0.1
D3422,Driver_3422,Bangalore,16,1856.18,116.01,104.0,0.15
D500,Driver_500,Hyderabad,34,2577.84,75.82,323.0,0.11
D3741,Driver_3741,Chennai,20,2248.54,112.43,140.0,0.14
D3118,Driver_3118,Mumbai,48,2770.2,57.71,312.0,0.15
D1563,Driver_1563,Mumbai,44,3676.2,83.55,407.0,0.11
D4345,Driver_4345,Mumbai,12,604.92,50.41,132.0,0.09
D4415,Driver_4415,Hyderabad,24,1787.43,74.48,184.0,0.13
D2511,Driver_2511,Hyderabad,30,2282.88,76.1,280.0,0.11
D2743,Driver_2743,Chennai,12,1286.06,107.17,60.0,0.2
D2558,Driver_2558,Chennai,10,1403.39,140.34,90.0,0.11
D3078,Driver_3078,Hyderabad,9,914.24,101.58,,
D4500,Driver_4500,Bangalore,10,1475.05,147.51,70.0,0.14
D3751,Driver_3751,Hyderabad,54,3772.32,69.86,432.0,0.13
D1311,Driver_1311,Delhi,11,505.1,45.92,88.0,0.13
D4049,Driver_4049,Bangalore,6,838.8,139.8,36.0,0.17
D1023,Driver_1023,Hyderabad,33,2179.8,66.05,209.0,0.16
D4463,Driver_4463,Mumbai,14,1478.85,105.63,126.0,0.11
D3466,Driver_3466,Hyderabad,40,2377.24,59.43,290.0,0.14
D543,Driver_543,Mumbai,18,1322.16,73.45,144.0,0.13
D1561,Driver_1561,Delhi,8,335.79,41.97,,
D3984,Driver_3984,Hyderabad,40,2924.6,73.12,260.0,0.15
D4465,Driver_4465,Mumbai,30,2011.92,67.06,195.0,0.15
D4818,Driver_4818,Delhi,30,1339.5,44.65,198.0,0.15
D3178,Driver_3178,Delhi,26,1308.2,50.32,130.0,0.2
D2529,Driver_2529,Chennai,16,2400.08,150.01,104.0,0.15
D474,Driver_474,Mumbai,18,1144.8,63.6,153.0,0.12
D1500,Driver_1500,Chennai,45,6114.24,135.87,330.0,0.14
D2867,Driver_2867,Chennai,28,3107.22,110.97,266.0,0.11
D796,Driver_796,Delhi,7,512.07,73.15,70.0,0.1
D2470,Driver_2470,Chennai,12,1611.6,134.3,72.0,0.17
D556,Driver_556,Mumbai,18,883.44,49.08,117.0,0.15
D3618,Driver_3618,Mumbai,39,3194.1,81.9,325.0,0.12
D2369,Driver_2369,Chennai,18,2236.22,124.23,99.0,0.18
D1306,Driver_1306,Chennai,48,6136.92,127.85,360.0,0.13
D4084,Driver_4084,Mumbai,26,1709.7,65.76,143.0,0.18
D1604,Driver_1604,Delhi,14,779.4,55.67,91.0,0.15
D2682,Driver_2682,Bangalore,6,986.87,164.48,54.0,0.11
D4398,Driver_4398,Mumbai,54,2509.92,46.48,324.0,0.17
D2076,Driver_2076,Delhi,60,5363.8,89.4,432.0,0.14
D107,Driver_107,Delhi,36,2516.4,69.9,300.0,0.12
D4939,Driver_4939,Mumbai,33,2083.95,63.15,275.0,0.12
D81,Driver_81,Chennai,40,4868.55,121.71,264.0,0.15
D964,Driver_964,Hyderabad,15,1030.27,68.68,,
D1495,Driver_1495,Hyderabad,16,1233.96,77.12,128.0,0.13
D4478,Driver_4478,Bangalore,45,6292.55,139.83,270.0,0.17
D1093,Driver_1093,Chennai,32,3793.16,118.54,248.0,0.13
D2637,Driver_2637,Delhi,70,5052.5,72.18,518.0,0.14
D246,Driver_246,Chennai,5,973.74,194.75,30.0,0.17
D3415,Driver_3415,Hyderabad,11,714.83,64.98,121.0,0.09
D2769,Driver_2769,Bangalore,26,2129.22,81.89,234.0,0.11
D4014,Driver_4014,Mumbai,5,270.72,54.14,40.0,0.13
D4759,Driver_4759,Hyderabad,65,4915.2,75.62,546.0,0.12
D580,Driver_580,Mumbai,28,1767.36,63.12,280.0,0.1
D4926,Driver_4926,Hyderabad,11,1363.15,123.92,,
D4957,Driver_4957,Bangalore,32,2799.92,87.5,264.0,0.12
D1698,Driver_1698,Hyderabad,18,1206.69,67.04,90.0,0.2
D4613,Driver_4613,Hyderabad,36,1498.24,41.62,189.0,0.19
D1787,Driver_1787,Hyderabad,26,1852.68,71.26,169.0,0.15
D3513,Driver_3513,Bangalore,27,3981.3,147.46,171.0,0.16
D1078,Driver_1078,Chennai,48,7060.14,147.09,424.0,0.11
D4,Driver_4,Chennai,13,1540.01,118.46,117.0,0.11
D894,Driver_894,Hyderabad,40,2162.48,54.06,220.0,0.18
D3512,Driver_3512,Hyderabad,12,1104.17,92.01,108.0,0.11
D3230,Driver_3230,Hyderabad,8,725.64,90.71,40.0,0.2
D1317,Driver_1317,Delhi,28,1565.6,55.91,238.0,0.12
D207,Driver_207,Mumbai,8,497.52,62.19,,
D1819,Driver_1819,Bangalore,24,3534.34,147.26,144.0,0.17
D878,Driver_878,Hyderabad,14,1517.54,108.4,63.0,0.22
D3444,Driver_3444,Mumbai,11,650.7,59.15,77.0,0.14
D3712,Driver_3712,Hyderabad,44,1867.16,42.44,374.0,0.12
D4489,Driver_4489,Mumbai,27,1900.44,70.39,216.0,0.13
D730,Driver_730,Mumbai,63,4374.45,69.44,525.0,0.12
D955,Driver_955,Bangalore,21,3261.87,155.33,175.0,0.12
D4100,Driver_4100,Delhi,28,726.0,25.93,210.0,0.13
D1032,Driver_1032,Chennai,32,4543.04,141.97,208.0,0.15
D1142,Driver_1142,Hyderabad,20,1455.9,72.8,168.0,0.12
D48,Driver_48,Bangalore,45,5106.25,113.47,279.0,0.16
D2748,Driver_2748,Bangalore,14,1972.16,140.87,77.0,0.18
D4335,Driver_4335,Hyderabad,7,631.92,90.27,77.0,0.09
D4072,Driver_4072,Hyderabad,27,1726.05,63.93,216.0,0.13
D93,Driver_93,Delhi,7,325.4,46.49,63.0,0.11
D1963,Driver_1963,Delhi,45,2785.77,61.91,360.0,0.13
D3427,Driver_3427,Mumbai,28,841.44,30.05,140.0,0.2
D3897,Driver_3897,Hyderabad,20,1124.02,56.2,170.0,0.12
D2711,Driver_2711,Mumbai,24,2104.08,87.67,192.0,0.13
D3138,Driver_3138,Chennai,9,1147.01,127.45,63.0,0.14
D1525,Driver_1525,Hyderabad,42,4770.6,113.59,336.0,0.13
D1686,Driver_1686,Delhi,20,956.8,47.84,100.0,0.2
D677,Driver_677,Mumbai,30,1972.8,65.76,200.0,0.15
D1277,Driver_1277,Mumbai,30,1415.4,47.18,216.0,0.14
D2457,Driver_2457,Bangalore,65,9203.2,141.59,663.0,0.1
D3006,Driver_3006,Chennai,32,3166.24,98.95,264.0,0.12
D2337,Driver_2337,Delhi,42,2905.5,69.18,350.0,0.12
D4964,Driver_4964,Bangalore,60,8808.3,146.81,350.0,0.17
D4056,Driver_4056,Bangalore,45,6463.8,143.64,285.0,0.16
D1419,Driver_1419,Bangalore,24,2063.97,86.0,184.0,0.13
D1294,Driver_1294,Delhi,9,532.7,59.19,,
D4327,Driver_4327,Bangalore,80,9655.52,120.69,530.0,0.15
D4936,Driver_4936,Mumbai,44,3948.48,89.74,275.0,0.16
D4197,Driver_4197,Mumbai,56,4483.92,80.07,504.0,0.11
D2323,Driver_2323,Bangalore,20,2971.58,148.58,140.0,0.14
D3050,Driver_3050,Mumbai,6,856.35,142.73,,
D4394,Driver_4394,Hyderabad,14,838.68,59.91,105.0,0.13
D2915,Driver_2915,Bangalore,14,1727.77,123.41,112.0,0.13
D2579,Driver_2579,Bangalore,12,1303.88,108.66,90.0,0.13
D593,Driver_593,Mumbai,8,757.5,94.69,68.0,0.12
D1659,Driver_1659,Hyderabad,48,2043.28,42.57,378.0,0.13
D3732,Driver_3732,Bangalore,84,10633.7,126.59,600.0,0.14
D2344,Driver_2344,Bangalore,36,3281.6,91.16,243.0,0.15
D4145,Driver_4145,Mumbai,15,1564.65,104.31,150.0,0.1
D1399,Driver_1399,Mumbai,10,270.0,27.0,95.0,0.11
D3167,Driver_3167,Chennai,13,1644.94,126.53,78.0,0.17
D1148,Driver_1148,Bangalore,5,954.83,190.97,,
D1515,Driver_1515,Delhi,39,2290.8,58.74,221.0,0.18
D4430,Driver_4430,Mumbai,10,979.2,97.92,85.0,0.12
D145,Driver_145,Hyderabad,12,1047.05,87.25,120.0,0.1
D1387,Driver_1387,Bangalore,36,5478.24,152.17,243.0,0.15
D4842,Driver_4842,Bangalore,12,1614.12,134.51,111.0,0.11
D981,Driver_981,Bangalore,48,4631.6,96.49,396.0,0.12
D4164,Driver_4164,Mumbai,72,6048.6,84.01,486.0,0.15
D1898,Driver_1898,Hyderabad,40,3831.3,95.78,312.0,0.13
D3937,Driver_3937,Delhi,18,1158.9,64.38,144.0,0.13
D4656,Driver_4656,Bangalore,21,4080.78,194.32,119.0,0.18
D3938,Driver_3938,Mumbai,45,2890.5,64.23,333.0,0.14
D2652,Driver_2652,Delhi,36,2067.2,57.42,261.0,0.14
D653,Driver_653,Hyderabad,45,2695.5,59.9,420.0,0.11
D2521,Driver_2521,Bangalore,27,3759.21,139.23,153.0,0.18
D4267,Driver_4267,Delhi,42,2681.1,63.84,280.0,0.15
D3257,Driver_3257,Delhi,12,832.8,69.4,117.0,0.1
D3734,Driver_3734,Hyderabad,30,2044.5,68.15,240.0,0.13
D71,Driver_71,Chennai,7,950.06,135.72,,
D4055,Driver_4055,Hyderabad,7,904.96,129.28,,
D4366,Driver_4366,Hyderabad,8,444.42,55.55,32.0,0.25
D2718,Driver_2718,Bangalore,54,9625.08,178.24,441.0,0.12
D1646,Driver_1646,Bangalore,26,3130.7,120.41,221.0,0.12
D4124,Driver_4124,Hyderabad,15,2288.1,152.54,115.0,0.13
D1328,Driver_1328,Chennai,32,4270.16,133.44,208.0,0.15
D3125,Driver_3125,Bangalore,10,1446.16,144.62,,
D1573,Driver_1573,Hyderabad,12,766.76,63.9,114.0,0.11
D2297,Driver_2297,Hyderabad,26,3249.48,124.98,260.0,0.1
D3058,Driver_3058,Mumbai,14,583.56,41.68,140.0,0.1
D3044,Driver_3044,Chennai,13,1242.15,95.55,52.0,0.25
D4517,Driver_4517,Mumbai,6,458.85,76.48,54.0,0.11
D4224,Driver_4224,Delhi,39,2725.8,69.89,377.0,0.1
D2144,Driver_2144,Chennai,80,9770.5,122.13,592.0,0.14
D4409,Driver_4409,Hyderabad,28,2570.0,91.79,231.0,0.12
D2171,Driver_2171,Chennai,36,4084.48,113.46,261.0,0.14
D368,Driver_368,Chennai,16,2440.0,152.5,88.0,0.18
D1665,Driver_1665,Delhi,9,511.1,56.79,72.0,0.13
D1881,Driver_1881,Hyderabad,72,4068.16,56.5,567.0,0.13
D1435,Driver_1435,Mumbai,13,630.84,48.53,,
D683,Driver_683,Hyderabad,32,3357.0,104.91,168.0,0.19
D3710,Driver_3710,Delhi,33,1589.1,48.15,286.0,0.12
D4948,Driver_4948,Chennai,40,3569.6,89.24,376.0,0.11
D1800,Driver_1800,Mumbai,52,3979.2,76.52,390.0,0.13
D2618,Driver_2618,Bangalore,11,1517.64,137.97,44.0,0.25
D2408,Driver_2408,Hyderabad,12,852.02,71.0,,
D371,Driver_371,Mumbai,90,4056.48,45.07,750.0,0.12
D3012,Driver_3012,Bangalore,64,11066.96,172.92,368.0,0.17
D2903,Driver_2903,Hyderabad,5,473.8,94.76,25.0,0.2
D1168,Driver_1168,Delhi,11,692.4,62.95,,
D4696,Driver_4696,Hyderabad,27,3083.76,114.21,243.0,0.11
D1817,Driver_1817,Mumbai,22,1896.0,86.18,220.0,0.1
D1079,Driver_1079,Chennai,75,9179.9,122.4,525.0,0.14
D3793,Driver_3793,Hyderabad,15,728.19,48.55,155.0,0.1
D2759,Driver_2759,Chennai,20,2504.25,125.21,148.0,0.14
D22,Driver_22,Bangalore,44,5960.8,135.47,374.0,0.12
D3642,Driver_3642,Mumbai,18,811.68,45.09,153.0,0.12
D254,Driver_254,Chennai,98,11704.49,119.43,574.0,0.17
D659,Driver_659,Delhi,28,1343.6,47.99,280.0,0.1
D2448,Driver_2448,Bangalore,44,8304.44,188.74,308.0,0.14
D396,Driver_396,Mumbai,60,3911.04,65.18,520.0,0.12
D3252,Driver_3252,Hyderabad,13,1232.95,94.84,117.0,0.11
D2320,Driver_2320,Mumbai,18,1503.6,83.53,162.0,0.11
D2741,Driver_2741,Mumbai,40,3705.12,92.63,370.0,0.11
D3988,Driver_3988,Bangalore,50,5655.2,113.1,330.0,0.15
D3799,Driver_3799,Delhi,20,720.6,36.03,120.0,0.17
D3024,Driver_3024,Mumbai,66,5313.24,80.5,506.0,0.13
D1151,Driver_1151,Chennai,24,2137.59,89.07,216.0,0.11
D346,Driver_346,Delhi,24,1567.2,65.3,192.0,0.13
D790,Driver_790,Delhi,75,3367.5,44.9,465.0,0.16
D1405,Driver_1405,Bangalore,52,5244.36,100.85,390.0,0.13
D3358,Driver_3358,Chennai,9,945.88,105.1,,
D1522,Driver_1522,Hyderabad,32,2141.32,66.92,184.0,0.17
D3675,Driver_3675,Chennai,11,952.64,86.6,55.0,0.2
D75,Driver_75,Bangalore,80,8968.4,112.11,620.0,0.13
D787,Driver_787,Bangalore,5,774.65,154.93,30.0,0.17
D4796,Driver_4796,Hyderabad,6,444.69,74.12,,
D823,Driver_823,Delhi,50,3657.55,73.15,340.0,0.15
D2292,Driver_2292,Delhi,32,1442.6,45.08,336.0,0.1
D4916,Driver_4916,Mumbai,7,353.28,50.47,42.0,0.17
D3527,Driver_3527,Bangalore,34,5001.12,147.09,204.0,0.17
D50,Driver_50,Delhi,20,1357.6,67.88,150.0,0.13
D3786,Driver_3786,Delhi,7,305.9,43.7,35.0,0.2
D671,Driver_671,Hyderabad,60,5518.08,91.97,345.0,0.17
D4638,Driver_4638,Bangalore,42,7063.8,168.19,364.0,0.12
D199,Driver_199,Hyderabad,40,3329.85,83.25,264.0,0.15
D3636,Driver_3636,Mumbai,14,1394.7,99.62,70.0,0.2
D2260,Driver_2260,Delhi,55,2454.4,44.63,385.0,0.14
D2155,Driver_2155,Mumbai,22,1787.76,81.26,154.0,0.14
D36,Driver_36,Mumbai,16,626.1,39.13,144.0,0.11
D3380,Driver_3380,Delhi,24,1025.31,42.72,200.0,0.12
D4020,Driver_4020,Hyderabad,80,7237.44,90.47,710.0,0.11
D1625,Driver_1625,Mumbai,36,2790.45,77.51,252.0,0.14
D2454,Driver_2454,Hyderabad,91,7622.65,83.77,702.0,0.13
D1696,Driver_1696,Hyderabad,52,3317.52,63.8,442.0,0.12
D1221,Driver_1221,Mumbai,32,1617.0,50.53,232.0,0.14
D2699,Driver_2699,Mumbai,33,1458.72,44.2,143.0,0.23
D2716,Driver_2716,Delhi,16,766.8,47.93,128.0,0.13
D582,Driver_582,Bangalore,65,8944.95,137.61,442.0,0.15
D2742,Driver_2742,Mumbai,22,1422.0,64.64,88.0,0.25
D4558,Driver_4558,Bangalore,40,6132.52,153.31,240.0,0.17
D1735,Driver_1735,Bangalore,13,1487.29,114.41,78.0,0.17
D4729,Driver_4729,Mumbai,32,3140.16,98.13,232.0,0.14
D3678,Driver_3678,Mumbai,12,890.1,74.18,76.0,0.16
D109,Driver_109,Bangalore,11,1526.42,138.77,,
D4353,Driver_4353,Delhi,12,572.2,47.68,90.0,0.13
D2530,Driver_2530,Hyderabad,50,4236.6,84.73,390.0,0.13
D1271,Driver_1271,Chennai,24,3191.67,132.99,216.0,0.11
D4064,Driver_4064,Chennai,40,4598.7,114.97,312.0,0.13
D4722,Driver_4722,Delhi,14,607.4,43.39,112.0,0.13
D3393,Driver_3393,Mumbai,18,2063.7,114.65,138.0,0.13
D685,Driver_685,Mumbai,13,1238.1,95.24,65.0,0.2
D3804,Driver_3804,Mumbai,85,3599.4,42.35,748.0,0.11
D4157,Driver_4157,Chennai,33,4056.96,122.94,198.0,0.17
D1685,Driver_1685,Delhi,108,4519.8,41.85,882.0,0.12
D410,Driver_410,Chennai,18,1910.74,106.15,126.0,0.14
D3137,Driver_3137,Bangalore,6,593.91,98.99,36.0,0.17
D2734,Driver_2734,Bangalore,22,3479.56,158.16,187.0,0.12
D4741,Driver_4741,Bangalore,18,2089.42,116.08,144.0,0.13
D2296,Driver_2296,Bangalore,90,9670.5,107.45,630.0,0.14
D989,Driver_989,Hyderabad,9,507.17,56.35,45.0,0.2
D2813,Driver_2813,Delhi,17,794.0,46.71,170.0,0.1
D4096,Driver_4096,Hyderabad,32,2982.88,93.22,288.0,0.11
D3429,Driver_3429,Bangalore,44,6468.8,147.02,363.0,0.12
D3878,Driver_3878,Hyderabad,33,3608.37,109.34,209.0,0.16
D1035,Driver_1035,Delhi,44,1836.8,41.75,286.0,0.15
D703,Driver_703,Delhi,60,3850.2,64.17,520.0,0.12
D3126,Driver_3126,Chennai,11,1546.3,140.57,66.0,0.17
D401,Driver_401,Bangalore,12,1901.22,158.44,72.0,0.17
D3152,Driver_3152,Hyderabad,70,5375.1,76.79,602.0,0.12
D1869,Driver_1869,Hyderabad,65,6097.8,93.81,559.0,0.12
D780,Driver_780,Chennai,28,3321.68,118.63,280.0,0.1
D1001,Driver_1001,Mumbai,40,3433.92,85.85,260.0,0.15
D753,Driver_753,Delhi,36,2000.7,55.58,252.0,0.14
D332,Driver_332,Delhi,36,1720.8,47.8,252.0,0.14
D4452,Driver_4452,Mumbai,6,717.9,119.65,,
D4754,Driver_4754,Chennai,50,5070.0,101.4,410.0,0.12
D3495,Driver_3495,Hyderabad,28,2499.2,89.26,217.0,0.13
D2735,Driver_2735,Mumbai,5,590.4,118.08,20.0,0.25
D3342,Driver_3342,Delhi,11,579.5,52.68,99.0,0.11
D1226,Driver_1226,Chennai,40,5296.16,132.4,210.0,0.19
D1517,Driver_1517,Hyderabad,57,4686.24,82.21,437.0,0.13
D1658,Driver_1658,Bangalore,44,5059.72,114.99,330.0,0.13
D256,Driver_256,Mumbai,21,1476.36,70.3,140.0,0.15
D33,Driver_33,Mumbai,45,2554.2,56.76,300.0,0.15
D2149,Driver_2149,Mumbai,45,3308.4,73.52,360.0,0.13
D4285,Driver_4285,Delhi,54,2958.3,54.78,486.0,0.11
D1902,Driver_1902,Chennai,14,1508.1,107.72,112.0,0.13
D3528,Driver_3528,Delhi,98,6500.2,66.33,574.0,0.17
D3484,Driver_3484,Mumbai,32,2436.96,76.16,256.0,0.13
D2475,Driver_2475,Chennai,40,4534.9,113.37,256.0,0.16
D2935,Driver_2935,Delhi,9,426.5,47.39,72.0,0.13
D2826,Driver_2826,Mumbai,13,1279.92,98.46,143.0,0.09
D4240,Driver_4240,Hyderabad,39,3840.84,98.48,182.0,0.21
D525,Driver_525,Delhi,22,1617.8,73.54,187.0,0.12
D4298,Driver_4298,Bangalore,30,4668.5,155.62,246.0,0.12
D791,Driver_791,Mumbai,117,7145.28,61.07,858.0,0.14
D2905,Driver_2905,Mumbai,40,3664.8,91.62,260.0,0.15
D2517,Driver_2517,Mumbai,44,1261.2,28.66,440.0,0.1
D1782,Driver_1782,Bangalore,14,2150.8,153.63,91.0,0.15
D382,Driver_382,Chennai,42,6280.82,149.54,312.0,0.13
D2462,Driver_2462,Hyderabad,11,927.13,84.28,66.0,0.17
D4228,Driver_4228,Delhi,24,1651.52,68.81,174.0,0.14
D395,Driver_395,Mumbai,54,4864.5,90.08,423.0,0.13
D2728,Driver_2728,Chennai,39,4789.35,122.8,273.0,0.14
D1376,Driver_1376,Hyderabad,13,964.29,74.18,,
D2146,Driver_2146,Delhi,27,1713.9,63.48,126.0,0.21
D1755,Driver_1755,Chennai,18,2443.71,135.76,144.0,0.13
D3480,Driver_3480,Mumbai,10,535.2,53.52,,
D399,Driver_399,Delhi,33,1530.6,46.38,308.0,0.11
D1041,Driver_1041,Delhi,21,0.0,0.0,182.0,0.12
D231,Driver_231,Mumbai,14,1417.68,101.26,126.0,0.11
D2553,Driver_2553,Bangalore,70,10732.3,153.32,476.0,0.15
D763,Driver_763,Mumbai,11,563.25,51.2,99.0,0.11
D579,Driver_579,Chennai,8,730.94,91.37,80.0,0.1
D3837,Driver_3837,Chennai,40,3324.84,83.12,330.0,0.12
D1527,Driver_1527,Mumbai,14,1263.45,90.25,70.0,0.2
D667,Driver_667,Chennai,13,1642.88,126.38,,
D4468,Driver_4468,Bangalore,52,6844.0,131.62,455.0,0.11
D4283,Driver_4283,Mumbai,42,2172.24,51.72,322.0,0.13
D3633,Driver_3633,Chennai,68,9097.8,133.79,578.0,0.12
D3913,Driver_3913,Mumbai,6,231.0,38.5,54.0,0.11
D1177,Driver_1177,Bangalore,60,8322.42,138.71,420.0,0.14
D1560,Driver_1560,Mumbai,11,709.65,64.51,,
D3521,Driver_3521,Delhi,21,1489.2,70.91,133.0,0.16
D4402,Driver_4402,Chennai,16,1983.96,124.0,80.0,0.2
D1822,Driver_1822,Bangalore,27,3436.95,127.29,198.0,0.14
D3142,Driver_3142,Bangalore,6,1186.8,197.8,42.0,0.14
D1978,Driver_1978,Mumbai,40,4549.44,113.74,330.0,0.12
D1762,Driver_1762,Chennai,35,6435.05,183.86,210.0,0.17
D2922,Driver_2922,Hyderabad,55,3969.85,72.18,374.0,0.15
D1460,Driver_1460,Delhi,40,2914.8,72.87,340.0,0.12
D3811,Driver_3811,Mumbai,24,842.85,35.12,184.0,0.13
D1143,Driver_1143,Chennai,22,3281.78,149.17,209.0,0.11
D1124,Driver_1124,Bangalore,35,6513.4,186.1,266.0,0.13
D3073,Driver_3073,Delhi,90,3601.0,40.01,666.0,0.14
D1534,Driver_1534,Hyderabad,24,2324.64,96.86,176.0,0.14
D3558,Driver_3558,Delhi,63,963.2,15.29,504.0,0.13
D3825,Driver_3825,Chennai,50,4704.05,94.08,430.0,0.12
D1986,Driver_1986,Mumbai,48,5792.4,120.68,324.0,0.15
D4908,Driver_4908,Hyderabad,11,1145.77,104.16,66.0,0.17
D3326,Driver_3326,Bangalore,45,7311.1,162.47,297.0,0.15
D1537,Driver_1537,Chennai,52,6308.48,121.32,494.0,0.11
D604,Driver_604,Bangalore,18,2104.42,116.91,108.0,0.17
D3840,Driver_3840,Delhi,28,1309.8,46.78,238.0,0.12
D1304,Driver_1304,Hyderabad,40,3482.92,87.07,340.0,0.12
D2778,Driver_2778,Delhi,24,1944.0,81.0,138.0,0.17
D1601,Driver_1601,Delhi,22,1555.6,70.71,143.0,0.15
D119,Driver_119,Mumbai,72,3992.4,55.45,468.0,0.15
D1803,Driver_1803,Hyderabad,49,4404.19,89.88,434.0,0.11
D4921,Driver_4921,Mumbai,63,6875.4,109.13,504.0,0.13
D426,Driver_426,Delhi,32,1588.8,49.65,200.0,0.16
D1541,Driver_1541,Hyderabad,14,579.36,41.38,112.0,0.13
D2766,Driver_2766,Hyderabad,48,2716.36,56.59,408.0,0.12
D4521,Driver_4521,Hyderabad,24,1844.4,76.85,224.0,0.11
D1878,Driver_1878,Chennai,48,5566.28,115.96,312.0,0.15
D2208,Driver_2208,Delhi,40,1594.5,39.86,192.0,0.21
D1888,Driver_1888,Chennai,6,1119.43,186.57,48.0,0.13
D2901,Driver_2901,Mumbai,42,3393.72,80.8,364.0,0.12
D2804,Driver_2804,Bangalore,5,804.23,160.85,,
D114,Driver_114,Chennai,40,5100.24,127.51,340.0,0.12
D1316,Driver_1316,Bangalore,52,6689.72,128.65,403.0,0.13
D250,Driver_250,Bangalore,36,5086.8,141.3,288.0,0.13
D1411,Driver_1411,Delhi,30,2260.44,75.35,220.0,0.14
D1030,Driver_1030,Chennai,22,3246.6,147.57,209.0,0.11
D1785,Driver_1785,Chennai,7,561.08,80.15,77.0,0.09
D3953,Driver_3953,Delhi,28,1260.4,45.01,210.0,0.13
